id,price
100609,3924631.361718314
100610,12269575.4839734
100611,3738286.0579041783
100612,5137363.564845527
100613,6555196.732468678
100614,3619368.0224024076
100615,4372847.899610603
100616,4793219.601228507
100617,5178927.360567411
100618,6486268.13169823
100619,2247457.0175406504
100620,7889186.93584113
100621,2625862.8566319365
100622,1987675.6134380605
100623,10508801.364143671
100624,3131083.063028915
100625,4767352.250963798
100626,1896693.4760353323
100627,4082660.4575289283
100628,2484248.4502276164
100629,4529472.922695477
100630,6125534.459795797
100631,8435869.008510398
100632,2837327.8215404246
100633,3516321.391211504
100634,7012989.316577299
100635,3744764.023342496
100636,4105259.88318331
100637,2849168.8489509244
100638,2800237.1563395765
100639,4344613.871472681
100640,8052098.136832686
100641,4357126.856864886
100642,4910862.172986327
100643,2481930.6986688618
100644,2281541.9842881355
100645,4483596.751861321
100646,7716039.542295644
100647,5455442.726736018
100648,2888835.8080788683
100649,4262598.497301148
100650,3895147.8041836526
100651,5634120.2609695885
100652,16554505.407349216
100653,2312524.26898765
100654,4728620.375227386
100655,13533081.912946807
100656,3524714.1223472822
100657,6467115.048836501
100658,6738119.18623619
100659,2051650.9360723887
100660,4686443.8264981825
100661,12004475.074135767
100662,2970697.817215385
100663,6420680.663344236
100664,3502944.0651043747
100665,3927367.3057263996
100666,4118491.264293866
100667,4590089.930312471
100668,10550783.817033412
100669,5244041.181440221
100670,1736222.082715122
100671,2067328.0829637963
100672,13959979.21923794
100673,4785434.656724533
100674,2058076.6927732062
100675,2477107.1104306616
100676,2501326.975503115
100677,5318086.815999331
100678,5076982.651846858
100679,4705625.93597226
100680,3512847.9970701877
100681,3570532.679114038
100682,6756990.304567466
100683,5004060.962116765
100684,3283078.9559833575
100685,3823535.0341122467
100686,3394972.2550708614
100687,3164020.038439369
100688,6210932.311650405
100689,10490784.137081506
100690,2506587.401220219
100691,4480906.928663695
100692,3185834.822342539
100693,4696728.127466308
100694,4548243.008071957
100695,7554437.865495063
100696,4956536.9898517635
100697,3391481.394029027
100698,6766388.162499467
100699,9493967.066037523
100700,4154468.4652048443
100701,5724565.239502652
100702,4747189.653885992
100703,2773992.541144604
100704,5787445.812343026
100705,4984957.362578457
100706,4319959.403368229
100707,2486910.293923782
100708,4940231.2224150915
100709,5249293.325573908
100710,6828928.249181198
100711,4502251.897067683
100712,3377405.4563956913
100713,3624079.4773396347
100714,6026462.560642077
100715,6326195.603969378
100716,2667385.744025873
100717,5717387.007111633
100718,2517752.7416578587
100719,3791175.539569849
100720,3142834.650387544
100721,2356185.8420081977
100722,4598921.880022457
100723,5875529.002844917
100724,1894251.315042315
100725,5064816.546990486
100726,3352653.4251994397
100727,2555465.215384571
100728,8083205.227571236
100729,5957784.551014567
100730,5590737.958395356
100731,10687598.4519223
100732,2624993.363598531
100733,5023545.07426673
100734,2710092.368226489
100735,5859073.313091369
100736,6470321.374985578
100737,7587802.618668349
100738,2029164.230356587
100739,3581920.136781821
100740,3545519.577613225
100741,2495791.0094241817
100742,4608380.2025652025
100743,2781037.7891256493
100744,16482837.92352006
100745,5104457.888837496
100746,5618903.791815955
100747,6133195.158639254
100748,3137453.1768373083
100749,4632704.27881789
100750,4365622.949124629
100751,5222462.849856505
100752,7686072.970438408
100753,5520312.357012672
100754,5612282.71422671
100755,4473101.3669637125
100756,2825354.633272985
100757,4136556.6448284183
100758,6113898.623586768
100759,4282704.346154625
100760,8017871.133137094
100761,9689235.767120698
100762,5985193.62899586
100763,4136247.01065322
100764,3776883.331484789
100765,1676169.1310805883
100766,6219259.758624526
100767,4138716.7643923555
100768,3097363.7446424607
100769,2618260.6223973352
100770,4640612.1326434985
100771,6772307.185005875
100772,2839193.4255230967
100773,6985865.138612127
100774,6512099.361098746
100775,4356577.881689573
100776,4894351.566678384
100777,5387538.731481841
100778,3468270.9791118074
100779,4446903.118354829
100780,7335290.229686258
100781,6963078.932091119
100782,5541065.615770312
100783,3920261.782902641
100784,2075198.183866052
100785,7630582.866660485
100786,6255114.9590369705
100787,3114155.175021481
100788,11505266.244555937
100789,2771500.2584357243
100790,3700556.5848802347
100791,3095212.8987767342
100792,5339251.446572138
100793,5062896.105251806
100794,2725655.2961008903
100795,7766866.565066548
100796,5723798.9585917685
100797,3926428.614169076
100798,4940638.489993529
100799,6180598.432707967
100800,4781748.987327399
100801,4926621.511376845
100802,2886279.9695436433
100803,3710882.983960869
100804,2296312.073430801
100805,2491535.435023302
100806,7003153.436548041
100807,4109977.537065776
100808,4736812.498808293
100809,5532164.898196297
100810,5329211.09876808
100811,6310316.879654584
100812,5498567.46665615
100813,3459596.2910365555
100814,3757524.9933390673
100815,5441510.232170174
100816,5781765.645445513
100817,2655544.3476669025
100818,2967273.2573116813
100819,5065241.888622263
100820,6941182.534799701
100821,5971401.675737949
100822,7654374.935587613
100823,7140970.04339912
100824,3104394.810496075
100825,5792146.816756399
100826,3220052.5850528795
100827,2836858.113942886
100828,2486910.293923782
100829,6340931.89414225
100830,10137207.099393385
100831,2885376.571608089
100832,5058572.893048966
100833,1845027.526465403
100834,4638456.917280281
100835,4901003.133671341
100836,4039307.125549579
100837,8175885.734652268
100838,6438695.465620803
100839,2100717.991316734
100840,6834350.8850586135
100841,2537827.628518395
100842,3203102.323435517
100843,2902662.8232787866
100844,4794074.938084269
100845,4899763.684746342
100846,4440593.875431294
100847,4167626.618808696
100848,5164533.078304904
100849,4592374.148780169
100850,6515728.178424763
100851,5217452.782882566
100852,6305444.376070382
100853,5595495.725489298
100854,4615556.937377648
100855,6373139.045879686
100856,5662773.630077908
100857,4761478.122464506
100858,4465780.363279181
100859,1978579.352676304
100860,5105558.332039917
100861,4941834.835192854
100862,5417325.396213876
100863,4385714.1430110615
100864,3714075.99761595
100865,2731595.4878885765
100866,6932447.953397082
100867,2250742.6204867605
100868,3049969.66576262
100869,8160078.395623492
100870,3712249.98628957
100871,5061727.882683488
100872,2053260.5049806703
100873,4999049.665472643
100874,5833689.3579609115
100875,2802696.331895409
100876,3143888.891928399
100877,5094847.29057298
100878,6542365.88160971
100879,5571902.962862061
100880,5143392.735203857
100881,3456218.8830642346
100882,2938433.3079356793
100883,4429295.333724959
100884,2404486.73334481
100885,5592106.141162375
100886,2748676.3395917173
100887,7091354.706638457
100888,5836782.097311201
100889,2683867.084996691
100890,2541255.7554225605
100891,3576084.064554246
100892,3372015.940376742
100893,6608081.416697117
100894,4002240.172725329
100895,5741089.241401127
100896,2348459.207066478
100897,3155111.4128982406
100898,3991308.5387722086
100899,1508288.412557589
100900,6962985.818246497
100901,6630068.480484093
100902,2768323.7520665023
100903,3204877.730665056
100904,2867448.5590282176
100905,2056703.1790832449
100906,3407463.4426304717
100907,5404874.23143894
100908,4729203.5410870705
100909,10473287.285319613
100910,2017747.7247459125
100911,4673590.026440492
100912,6501676.819805874
100913,4154298.2963434886
100914,5511827.3838793915
100915,11754299.142397778
100916,4562125.645947048
100917,4228830.46618958
100918,4942640.91650969
100919,4938758.300699079
100920,4313264.633150486
100921,16691673.362254607
100922,3618921.042289162
100923,2468629.4908150826
100924,1527373.6630013417
100925,6801899.113722639
100926,5381868.2030956615
100927,5821417.638700591
100928,3330083.4712340515
100929,2830438.2700865846
100930,5449167.061142856
100931,5495676.114834035
100932,5596457.296331877
100933,2185059.525108112
100934,5543700.7422028985
100935,4444445.256268585
100936,4108021.9555522744
100937,4079658.1800868306
100938,7708724.683187084
100939,5296975.509915745
100940,2813193.7716668043
100941,3572152.5187572706
100942,5596924.225370804
100943,15110369.897319706
100944,4914000.142918723
100945,5190003.8952306975
100946,12683607.395584868
100947,6459609.426955977
100948,10304441.334909903
100949,6141561.432594271
100950,18579468.264269575
100951,15658645.385890113
100952,1749805.2065617908
100953,5721959.0594983045
100954,3786097.6212455053
100955,16531981.930717932
100956,2506172.064123327
100957,2872355.9945131335
100958,5679619.925500186
100959,3705113.0198101047
100960,2282593.6454142686
100961,3578535.346874645
100962,2074257.5285142455
100963,2554928.969096316
100964,2132481.5896699447
100965,4812397.703874214
100966,4670418.313505465
100967,5073350.615945527
100968,6862064.403206201
100969,2874116.174015727
100970,5889128.031770894
100971,5352302.8885225
100972,2897218.9500310663
100973,17994156.860449314
100974,7166557.652582454
100975,2189964.63799013
100976,3242019.9482106734
100977,4677209.330524506
100978,4846137.002676597
100979,9481439.677269513
100980,5836094.750266882
100981,5352784.653740926
100982,2765943.5354491267
100983,2680105.1035445537
100984,2994801.973965427
100985,2803432.781976197
100986,5418819.27028132
100987,2230309.6773748714
100988,2239586.297827909
100989,7840067.489814887
100990,2362153.8363127727
100991,4156837.1630384047
100992,4380546.171480777
100993,4350282.3089145515
100994,4671835.7438489515
100995,6404862.947381638
100996,9269493.13624552
100997,5584437.758789392
100998,3000668.489560472
100999,12705406.026151912
101000,3128706.520418035
101001,6042641.061960297
101002,5543309.911375551
101003,2139642.2176777404
101004,4776770.109114068
101005,3408987.0656117704
101006,3129720.7825478073
101007,2396120.8337792847
101008,6387519.161342809
101009,3859309.9461603146
101010,3501101.9338065553
101011,6458209.124632301
101012,11624721.632889139
101013,1986088.266915517
101014,5298929.8348063845
101015,3277744.5586367417
101016,7989318.416187013
101017,4309075.347623849
101018,2828381.04221973
101019,4800922.757775368
101020,2640120.8755733687
101021,3516510.2493497673
101022,4787556.393848488
101023,5903516.030972818
101024,2338913.051504405
101025,3613516.4789051544
101026,4343877.426570529
101027,2157167.5024996717
101028,4882296.295437308
101029,6945357.149936425
101030,3161405.7983671892
101031,4459041.112503586
101032,6746615.240390571
101033,2862552.788922578
101034,3449850.236812642
101035,3877470.8624873105
101036,4467823.166222604
101037,3198117.584780235
101038,3556042.9363883417
101039,2567803.573207697
101040,3257668.3502227236
101041,4275252.549386399
101042,2697185.87820263
101043,2703598.9789929297
101044,2777788.169463994
101045,3277744.5586367417
101046,14993765.762666883
101047,5865767.366825165
101048,3791466.605398705
101049,2692134.8530748654
101050,3329539.930057993
101051,1920163.8963979166
101052,2444979.835493492
101053,4060335.3724945206
101054,2835380.686148187
101055,7940095.037257465
101056,3332262.017064348
101057,6537203.341776248
101058,3650923.902578326
101059,7117389.950797157
101060,4096267.8299859446
101061,3327508.3391103838
101062,4629080.047694856
101063,6566837.602746824
101064,4822245.034685174
101065,5340173.913980776
101066,2514732.5676355306
101067,6038183.573571639
101068,2823070.421884261
101069,3291498.514706174
101070,5269122.325892137
101071,5159444.185719172
101072,2796769.7976306546
101073,4126746.833556438
101074,2976977.627315631
101075,3452535.154879816
101076,3068747.215803804
101077,5087120.92031608
101078,8581629.80146511
101079,16789636.518203303
101080,4367132.591719439
101081,3127174.8496697303
101082,7096935.463472068
101083,1327873.7541306037
101084,3713897.27240601
101085,1838271.9319384154
101086,3444489.1632514764
101087,2428651.3234148044
101088,3984518.147571398
101089,2751361.483269112
101090,4057731.6410228405
101091,2965666.801872095
101092,6636717.057167472
101093,4823584.770847442
101094,8966864.601062255
101095,2624489.536832629
101096,4865864.138933593
101097,4140187.586397508
101098,4857343.920628222
101099,1914869.1825510394
101100,2631590.5539943594
101101,4609917.67503264
101102,6374572.392351637
101103,7723863.264295699
101104,6661346.333125869
101105,2268398.4840918947
101106,6950066.054843696
101107,3236875.8935425896
101108,3097872.7534156423
101109,3279656.1359189246
101110,4425013.449120434
101111,5594220.655217135
101112,14933956.931239145
101113,4879222.936442351
101114,3626094.576924572
101115,6269166.287685746
101116,2903191.924652906
101117,10146014.454878854
101118,19600728.429084525
101119,5533262.602151791
101120,5581528.088901551
101121,8788421.358897598
101122,5310645.068425233
101123,3118578.8803915326
101124,2113185.437135903
101125,1964605.1975084897
101126,3099998.403214982
101127,4791125.431738453
101128,10966879.480597915
101129,3069328.635808291
101130,3949458.6812243555
101131,3663587.9823115487
101132,6456177.869970234
101133,6203743.832276622
101134,2453214.246098863
101135,5483143.868512029
101136,4227226.8012574185
101137,3594889.4114559013
101138,5259950.277520614
101139,4068082.9851009343
101140,5780448.517758684
101141,6002328.266234757
101142,2372325.778722765
101143,2904114.329372762
101144,2750939.0850456115
101145,6685660.194193767
101146,8360137.799023638
101147,5821641.144877659
101148,4755513.849361623
101149,2260532.0913660023
101150,6068267.332676033
101151,3840487.261627907
101152,5252099.154728705
101153,5740610.338457385
101154,7710663.873031771
101155,4392271.297327528
101156,3175978.794575656
101157,3181017.516658934
101158,3363973.510610683
101159,4692629.818617584
101160,4453901.406489218
101161,17481665.632499203
101162,3124302.755784141
101163,2379021.2834386546
101164,6466790.921072813
101165,2502780.959210532
101166,3259550.2231207266
101167,3607743.639652593
101168,4448806.693765158
101169,5229996.742528843
101170,3697340.2742073406
101171,2092899.5535443593
101172,4168833.8139920477
101173,6650032.466110619
101174,3234091.0918403063
101175,1722398.0946640018
101176,3988940.6440050546
101177,3507841.744504491
101178,12756053.052871006
101179,21873110.238801464
101180,2815487.0905584786
101181,3098041.567447057
101182,7256682.712794179
101183,3257131.240515666
101184,2983519.478578767
101185,1862597.79892358
101186,5147384.16546602
101187,3974910.571808772
101188,4512942.966995867
101189,6144463.969681608
101190,6417300.304030264
101191,5736235.828662461
101192,7310029.236871729
101193,6943944.52893907
101194,2230566.6716838796
101195,4828930.165753642
101196,6597105.9536622185
101197,2502068.2680891696
101198,3964716.310497673
101199,10957187.318484941
101200,3206599.3620796297
101201,3698520.671459498
101202,3872596.9375870023
101203,4456663.979000891
101204,4374893.34701992
101205,1616838.9934207555
101206,11622771.864233242
101207,4408327.234422671
101208,2954822.3089056555
101209,1814549.9265832845
101210,3164977.3398686815
101211,5792363.922330165
101212,2757205.011518074
101213,5501694.1778341625
101214,5780242.268884392
101215,2742827.1125699524
101216,6902917.057065429
101217,3757840.520845158
101218,5525551.25208384
101219,5755350.581680091
101220,6786150.916388782
101221,1762495.170427462
101222,6020872.26055287
101223,3000685.37415603
101224,12957583.472132908
101225,4602658.324355537
101226,3953203.9861017186
101227,5221739.647635171
101228,5628182.855094319
101229,5041188.792846145
101230,3767979.985186802
101231,2679763.20544173
101232,23054605.69342254
101233,3357171.2946206033
101234,2224035.8234631363
101235,4851921.84705192
101236,3792494.675377963
